"time","purpleair.0.3_um_count","purpleair.0.5_um_count","purpleair.1.0_um_count","purpleair.10.0_um_count","purpleair.2.5_um_count","purpleair.5.0_um_count","purpleair.humidity","purpleair.pm1.0","purpleair.pm10.0","purpleair.pm2.5","purpleair.pressure","purpleair.temperature"
"2021-04-02T12:30:04.000+08:00","2516.04","752.88","113.43","0","6.52","1.29","56","13.95","20.73","19.84","1005.46","29.44"
"2021-04-02T12:30:04.218+08:00","2422.28","681.81","103.22","0","7.48","1.04",,"2.69","4.83","4.57",,
"2021-04-02T12:40:03.000+08:00","2417.4","724.64","102.22","0","5.96","0.44","56","13.53","19.38","19.09","1005.4","29.44"
"2021-04-02T12:40:03.617+08:00","2441.45","694.02","113.67","0","6.51","0.8",,"2.67","4.8","4.58",,
"2021-04-02T12:50:03.000+08:00","2484.21","742.31","91.6","0","6.1","1.16","56","13.81","19.59","18.72","1005.15","29.44"
"2021-04-02T12:50:03.876+08:00","2434.19","671.7","103.06","0.53","6.11","1.06",,"2.75","4.49","4.19",,
"2021-04-02T13:00:05.000+08:00","2357.57","700.04","90.21","0.18","6.27","1.54","55","13.25","18.84","17.59","1004.99","30"
"2021-04-02T13:00:05.412+08:00","2165.16","618.6","96.07","0.18","8.81","1.89",,"2.56","4.47","3.93",,
"2021-04-02T13:10:03.000+08:00","2107.29","630.64","82.12","0","3.86","0.7","54","11.84","16.5","15.89","1004.8","30"
"2021-04-02T13:10:03.787+08:00","2180.29","607.96","87.53","0","6.47","1.71",,"2.35","4.16","3.91",,
"2021-04-02T13:20:04.000+08:00","2056","618.32","100.46","0","5.79","1.02","54","11.25","17.93","16.81","1004.64","30"
"2021-04-02T13:20:04.223+08:00","2086.47","584.77","84.42","0.45","6.53","2.38",,"1.91","3.87","3.4",,
"2021-04-02T13:30:03.000+08:00","1982.14","584.27","72.24","0.08","2.9","0.58","53","10.36","14.49","14.24","1004.49","30"
"2021-04-02T13:30:03.560+08:00","1951.75","557.98","85.4","0","7.25","1.13",,"1.74","3.7","3.38",,
"2021-04-02T13:40:03.000+08:00","1993.42","603.73","91.98","0.2","5.02","1.15","52","10.69","16.22","15.42","1004.38","30"
"2021-04-02T13:40:04.025+08:00","1892.28","510.18","81.88","0","7.76","1.32",,"1.7","3.28","3.16",,
"2021-04-02T13:50:04.000+08:00","2361.72","709.41","91.97","0","5.12","0.84","55","13.29","18.95","18.36","1004.19","30"
"2021-04-02T13:50:04.181+08:00","2262.78","633.7","82.19","0","4.22","0",,"2.39","3.89","3.72",,
"2021-04-02T14:00:04.000+08:00","2078.89","625.43","84.54","0","3.84","1.11","54","11.29","16.21","15.66","1003.77","30"
"2021-04-02T14:00:04.609+08:00","1994.49","562.91","86.11","0.45","5.7","0.72",,"1.7","3.68","3.32",,
"2021-04-02T14:10:04.000+08:00","2144.49","649.05","92.07","0.17","6.88","0.71","53","11.73","17.34","16.61","1003.73","30"
"2021-04-02T14:10:04.224+08:00","2007.17","570.65","79.92","0","5.19","1.27",,"2.04","3.73","3.21",,
"2021-04-02T14:20:03.000+08:00","2825.19","849.2","113.02","0","7.98","2.05","55","15.83","23.66","22.39","1003.51","30"
"2021-04-02T14:20:03.880+08:00","2700.56","759.17","105.78","0","7.37","1.11",,"3.31","5.22","5.09",,
"2021-04-02T14:30:03.000+08:00","3068.84","928.19","124.48","0","7.31","0.91","57","18","24.79","23.84","1003.34","30"
"2021-04-02T14:30:03.911+08:00","3122.89","873.15","123.04","0","6.78","1.74",,"3.83","5.94","5.72",,
"2021-04-02T14:40:04.000+08:00","2297.05","692.53","89.54","0.26","4.33","1.77","53","12.88","18.37","17.23","1003.23","30"
"2021-04-02T14:40:04.756+08:00","2143.61","606.23","92.82","0","5.25","1.43",,"2.29","4","3.66",,
"2021-04-02T14:50:04.000+08:00","2390.84","720.14","95.12","0","6.04","1.21","55","13.39","19.49","18.54","1003.08","30"
"2021-04-02T14:50:04.193+08:00","2466.38","684.76","91.82","0","4.36","0.95",,"2.8","4.33","4.09",,
"2021-04-02T15:00:05.000+08:00","2925.47","872.74","109.96","0","3.95","0.35","57","16.25","22.44","21.93","1002.97","30"
"2021-04-02T15:00:05.436+08:00","2771.15","780.45","114.6","0.42","5.32","2.11",,"3.3","5.45","5.09",,
"2021-04-02T15:10:03.000+08:00","2933.36","859.82","99.32","0","5.86","1.62","57","16.21","22.46","21.41","1002.87","30"
"2021-04-02T15:10:03.770+08:00","2752.96","774.71","101.71","0","5.82","1.89",,"3.29","5.27","4.96",,
"2021-04-02T15:20:03.000+08:00","2983.53","890.93","122.69","0","6.95","0.87","58","16.13","23.62","22.69","1002.88","30"
"2021-04-02T15:20:03.818+08:00","2928.48","824.64","108.14","0.43","8.64","1.57",,"3.8","5.84","5.45",,
"2021-04-02T15:30:04.000+08:00","2739.55","813.27","103.6","0.22","9.36","0.95","58","15.27","21.65","20.58","1002.92","30"
"2021-04-02T15:30:04.492+08:00","2676","749.13","106.11","0","5.15","0.85",,"2.8","4.87","4.61",,
"2021-04-02T15:40:03.000+08:00","2889.27","856.73","120.46","0","6.84","1.89","59","15.7","23.64","21.96","1002.67","30"
"2021-04-02T15:40:03.722+08:00","2689","747.41","111.44","0.33","7.56","1.44",,"3.28","5.2","4.69",,
"2021-04-02T15:50:03.000+08:00","3205.5","954.1","107.68","0","4.9","0.82","59","18.42","24.12","23.65","1002.62","30"
"2021-04-02T15:50:03.796+08:00","3223.59","899.67","125.37","0.98","7.53","2.51",,"4.2","6.45","5.86",,
"2021-04-02T16:00:04.000+08:00","3828.21","1159.2","127","0","4.75","0.36","59","21.5","29.18","28.62","1002.47","30"
"2021-04-02T16:00:04.619+08:00","3604.55","1001.41","134.79","0","7.79","1.43",,"4.59","6.96","6.68",,
"2021-04-02T16:10:04.000+08:00","3359.16","1008.56","134.84","0.23","8","1.77","60","19","27.37","26.05","1002.15","30"
"2021-04-02T16:10:04.235+08:00","3178.69","872.96","118.15","0","7.31","1.05",,"4.02","5.98","5.82",,
"2021-04-02T16:20:04.000+08:00","3019.84","901.81","106.95","0","5.49","0.07","61","17.26","23.39","23.05","1002.2","29.44"
"2021-04-02T16:20:04.205+08:00","2837.77","799.87","116.83","0","9.4","1.58",,"3.47","5.64","5.23",,
"2021-04-02T16:30:03.000+08:00","3091.71","924.53","114.34","0","6.12","0.24","61","17.34","23.53","23.16","1001.97","29.44"
"2021-04-02T16:30:03.747+08:00","3046.64","854.57","115.25","0","7.25","2.49",,"3.62","5.83","5.43",,
"2021-04-02T16:40:03.000+08:00","3088.84","923.14","112.07","0","5.7","0.46","62","17.65","23.81","23.56","1002.16","29.44"
"2021-04-02T16:40:03.324+08:00","3147.98","890.53","127.45","0","8.18","1.96",,"3.82","6.2","5.73",,
"2021-04-02T16:50:04.000+08:00","3229.47","961.02","121.02","0","7.2","0.62","62","18.33","25.25","24.82","1002.11","29.44"
"2021-04-02T16:50:04.257+08:00","3095.83","866.52","125.56","0","10.96","3.22",,"3.91","6.61","5.8",,
"2021-04-02T17:00:04.000+08:00","3091.29","926.03","115.9","0.16","8.03","1.86","63","17.47","25.1","23.72","1002.26","29.44"
"2021-04-02T17:00:05.023+08:00","2992.5","825.37","107.5","0.5","7.42","3.42",,"3.63","5.9","5.13",,
"2021-04-02T17:10:03.000+08:00","3070.42","922.8","123.93","0.1","7.03","1.41","63","17.39","25.29","24.07","1002.13","29.44"
"2021-04-02T17:10:04.056+08:00","2996.94","846.63","113.73","0.77","10.85","3.5",,"3.98","6.37","5.63",,
"2021-04-02T17:20:03.000+08:00","3478.09","1049.24","124.25","0","5.05","0.47","64","19.75","26.95","26.45","1002.26","29.44"
"2021-04-02T17:20:03.625+08:00","3406.2","944.53","136.69","0.29","9.09","3.27",,"4.11","7.13","6.42",,
"2021-04-02T17:30:04.000+08:00","3320.13","983.13","123.16","0.2","6.45","0.75","63","18.51","25.24","24.53","1002.07","28.89"
"2021-04-02T17:30:04.424+08:00","3230.24","912.33","121.02","0","10.58","2.69",,"3.76","6.49","6",,
"2021-04-02T17:40:04.000+08:00","2850.32","851.63","121.96","0.23","5.09","1.09","62","15.91","23.14","22.21","1002.03","28.89"
"2021-04-02T17:40:04.202+08:00","2990","824.4","114.6","0","4.91","0.98",,"3.77","5.49","5.3",,
"2021-04-02T17:50:03.000+08:00","2815.07","843.29","117.93","0","8.19","2.14","64","15.34","23.58","22.17","1001.99","28.89"
"2021-04-02T17:50:03.441+08:00","2681.5","753.35","100.37","0","4.37","1.3",,"3.39","4.87","4.57",,
"2021-04-02T18:00:04.000+08:00","2869.8","858.69","115.78","0.15","7.71","1.76","65","16.24","23.89","22.71","1001.78","28.89"
"2021-04-02T18:00:04.351+08:00","2690.39","766.26","115.7","0.56","8.7","2",,"3.56","5.78","5.22",,
"2021-04-02T18:10:03.000+08:00","3085","935.09","133.19","0","12.96","1.24","69","18.09","26.76","25.61","1002.04","28.89"
"2021-04-02T18:10:03.748+08:00","2915.73","827.64","129.13","0","13.27","1.96",,"3.89","6.55","6.05",,
"2021-04-02T18:20:03.000+08:00","3192.56","958.8","141.57","0","9.35","1.3","70","18.44","27.07","26.2","1001.87","28.33"
"2021-04-02T18:20:03.384+08:00","3276.65","917.2","130.33","0.51","4.11","1.2",,"4.13","6.13","5.82",,
"2021-04-02T18:30:04.000+08:00","3629.33","1095.7","165.48","0.22","11.94","1.61","71","20.46","31.63","29.74","1002.23","27.78"
"2021-04-02T18:30:04.309+08:00","3556.25","1013.75","148.6","0","9.17","1.21",,"4.66","7.6","7.28",,
"2021-04-02T18:40:03.000+08:00","4597.02","1379.45","223.81","0.15","11.79","1.25","72","23.53","40.47","35.15","1002.68","27.78"
"2021-04-02T18:40:03.618+08:00","4444.24","1279.96","235.41","0.31","11.29","0.31",,"6.29","10.39","9.94",,
"2021-04-02T18:50:04.000+08:00","4158.87","1263.8","198.69","0","8.33","0.56","71","22.56","36.4","33.44","1003.23","27.78"
"2021-04-02T18:50:04.286+08:00","4372.39","1245","209.3","0.3","12.78","2.78",,"5.91","9.93","9.3",,
"2021-04-02T19:00:04.000+08:00","2769.11","834.19","128.93","0.11","9.02","0.96","71","16","23.81","22.94","1003.57","27.22"
"2021-04-02T19:00:04.712+08:00","2748","782.4","124.64","0.49","6.6","2.3",,"3.64","5.83","5.38",,
"2021-04-02T19:10:03.000+08:00","2177.25","644.61","80.88","0","3.29","0.25","69","12.14","16.46","15.96","1003.86","27.22"
"2021-04-02T19:10:03.863+08:00","2079.4","603.48","103.73","0","6.54","3.04",,"2.38","4.56","4.02",,
"2021-04-02T19:20:03.000+08:00","1941","583.43","78.48","0","2.89","0.25","70","10.43","15.21","14.79","1003.84","26.11"
"2021-04-02T19:20:03.632+08:00","1942.81","553.79","81.28","0.94","3.58","1.47",,"1.79","3.47","3.23",,
"2021-04-02T19:30:04.000+08:00","2042.73","617.45","100.76","0","5.45","0.98","71","11.11","17.51","16.95","1003.8","26.11"
"2021-04-02T19:30:04.166+08:00","1893.22","533.24","80.11","0","3.31","0.84",,"1.78","3.02","2.96",,
"2021-04-02T19:40:03.000+08:00","2233.25","669.6","96.04","0","3.67","0.49","72","12.69","17.93","17.53","1003.5","26.11"
"2021-04-02T19:40:03.595+08:00","2215.21","633.42","103.02","0","5.61","1.79",,"2.95","4.7","4.54",,
"2021-04-02T19:50:03.000+08:00","2897.38","881.23","145.96","0.45","8.74","1.42","73","17.04","26.11","24.66","1003.8","26.11"
"2021-04-02T19:50:04.102+08:00","2846.73","805.04","155.43","0","8.86","0.25",,"3.62","6.27","6.11",,
"2021-04-02T20:00:03.000+08:00","2756.33","830.24","135.37","0","7.98","0.76","74","15.65","24.24","23.26","1003.59","26.11"
"2021-04-02T20:00:03.929+08:00","2801.55","790.91","131.28","0","10.42","1.47",,"3.64","6.21","5.85",,
"2021-04-02T20:10:03.000+08:00","2856.33","857.72","137.37","0","11.54","2","74","16.26","26.22","24.61","1003.84","26.11"
"2021-04-02T20:10:03.641+08:00","2802.33","803.53","134.62","0","10.87","2.04",,"3.71","6.38","6",,
"2021-04-02T20:20:03.000+08:00","2449.7","732.94","114.68","0.28","6.68","0.98","74","13.83","21","20.28","1004.43","26.11"
"2021-04-02T20:20:04.092+08:00","2548.98","719.98","121.89","0","7.86","0.39",,"2.91","5.34","4.89",,
"2021-04-02T20:30:03.000+08:00","2355.81","706.23","89.73","0.23","5.15","0.87","74","13.62","18.71","17.94","1004.5","26.11"
"2021-04-02T20:30:03.767+08:00","2380.64","666.24","108.44","0.51","7.6","2.33",,"2.85","5.11","4.51",,
"2021-04-02T20:40:04.000+08:00","2463.38","737.6","113.09","0","6.69","0.89","74","13.87","20.71","19.87","1004.76","26.11"
"2021-04-02T20:40:04.271+08:00","2501.88","715.81","99","0.35","4.19","1.23",,"3.08","5.23","4.9",,
"2021-04-02T20:50:03.000+08:00","2329.2","697.35","97.42","0","4.45","0.8","74","13.36","18.85","18.07","1004.86","26.11"
"2021-04-02T20:50:03.142+08:00","2398.12","666.76","101.57","0.51","6.47","1.88",,"3","4.96","4.53",,
"2021-04-02T21:00:04.000+08:00","2183.77","657.81","102.68","0","3.74","0.62","74","12.4","17.91","17.42","1004.92","26.11"
"2021-04-02T21:00:04.379+08:00","2337.21","651.07","99.47","0.18","5.47","1.33",,"2.82","4.49","4.07",,
"2021-04-02T21:10:03.000+08:00","2057.78","621.59","74","0","3.22","0.22","72","11.72","15.74","15.39","1004.88","25.56"
"2021-04-02T21:10:03.947+08:00","2151.75","599.14","92.96","0.46","5.29","1.25",,"2.59","4.18","3.68",,
"2021-04-02T21:20:03.000+08:00","2099.35","623.6","85.89","0","6.96","1.13","73","11.49","17.25","16.27","1004.9","25.56"
"2021-04-02T21:20:03.114+08:00","2092.44","593.07","84.41","0","5.74","1.19",,"2.48","3.96","3.67",,
"2021-04-02T21:30:03.000+08:00","2124.87","644.36","84.65","0","4.82","0.36","74","12.11","17.09","16.71","1005.09","25.56"
"2021-04-02T21:30:03.479+08:00","2068.41","590.65","89.14","0","2.9","0.43",,"2.45","3.57","3.49",,
"2021-04-02T21:40:04.000+08:00","2231.44","668.67","84.44","0","5.26","0.46","74","13.13","17.19","16.78","1005.52","26.11"
"2021-04-02T21:40:04.305+08:00","2300.18","654.76","93.67","0","3.05","0",,"2.82","4.4","4.33",,
"2021-04-02T21:50:03.000+08:00","2273.43","683.4","80.72","0.11","3.77","0.53","73","12.85","17.45","17.08","1005.19","26.11"
"2021-04-02T21:50:03.532+08:00","2277.05","645.2","104.5","0","9.57","2.89",,"2.95","5.07","4.48",,
"2021-04-02T22:00:07.000+08:00","2303.95","686.21","88.32","0","3.98","0.59","73","13.05","18.11","17.23","1005.15","26.11"
"2021-04-02T22:00:07.204+08:00","2266.64","644.6","100.23","0.19","5.02","0.94",,"2.72","4.32","4.02",,
"2021-04-02T22:10:04.000+08:00","2192.95","650.4","94.69","0","7.49","0.73","74","12.44","18.15","17.24","1005","26.11"
"2021-04-02T22:10:04.507+08:00","2271.23","636.62","86.85","0","4.35","1",,"2.69","4.13","3.88",,
"2021-04-02T22:20:03.000+08:00","2007.4","591.92","89.58","0","4.85","0.3","73","11.04","16.09","15.6","1004.95","26.11"
"2021-04-02T22:20:03.524+08:00","2003.22","580.46","88.52","0.15","4.96","0.44",,"2.39","3.89","3.74",,
"2021-04-02T22:30:03.000+08:00","1997.32","596.6","85.26","0","4.4","0.51","73","11.23","15.83","15.45","1005.35","26.11"
"2021-04-02T22:30:03.678+08:00","2116.98","599.34","99.46","0.5","8.75","2.71",,"2.61","4.77","3.96",,
"2021-04-02T22:40:03.000+08:00","2221.81","676.87","102.15","0","7.7","1.19","73","12.7","19.17","18.25","1005.61","26.11"
"2021-04-02T22:40:03.665+08:00","2154.43","605.93","102.14","0.14","6.68","1.89",,"2.71","4.46","3.98",,
"2021-04-02T22:50:03.000+08:00","2073.93","615.38","84.44","0.18","3.65","1.02","73","11.65","16.49","15.67","1005.84","26.11"
"2021-04-02T22:50:03.516+08:00","2182.75","618.47","100","0.44","3.64","0.44",,"2.56","4.18","4.05",,
"2021-04-02T23:00:05.000+08:00","2068.22","625.61","95.41","0","6.83","0.98","72","11.8","17.37","16.52","1006.02","26.11"
"2021-04-02T23:00:05.571+08:00","2119.77","604.52","102.75","0","3.79","1.11",,"2.16","4.14","3.91",,
"2021-04-02T23:10:03.000+08:00","1865.21","559.81","78.57","0","5.53","1.55","70","10.6","15.7","14.62","1005.86","26.11"
"2021-04-02T23:10:03.338+08:00","1944.16","548.2","87.89","0","3.42","1.09",,"2.09","3.64","3.44",,
"2021-04-02T23:20:03.000+08:00","2097.88","633.14","99.76","0","6.29","0.8","71","12.06","18.41","17.67","1005.82","26.11"
"2021-04-02T23:20:04.010+08:00","2083.06","593.31","95.26","0","4.63","1.04",,"2.54","3.89","3.78",,
"2021-04-02T23:30:03.000+08:00","1995.27","605.49","95.24","0","4","0.51","72","11.53","16.84","16.36","1005.87","26.11"
"2021-04-02T23:30:03.503+08:00","2013.11","573.25","80.49","0","3.43","0.94",,"2.42","3.81","3.7",,
"2021-04-02T23:40:04.000+08:00","1901.35","573.45","68.85","0","4.42","0.09","72","10.69","14.78","14.67","1005.97","26.11"
"2021-04-02T23:40:05.003+08:00","2058.11","586.15","93.52","0","5.41","0.37",,"2.31","3.93","3.89",,
"2021-04-02T23:50:03.000+08:00","2041.78","616.63","82.52","0.24","6.94","1.61","72","11.48","17.19","16.19","1006.07","26.11"
"2021-04-02T23:50:03.839+08:00","2045.84","578.78","90.87","0","6","2.07",,"2.44","4.04","3.64",,
"2021-04-03T00:00:05.000+08:00","2349.93","717.85","105.55","0","8.36","0.6","73","13.62","20.35","19.73","1006.03","26.11"
"2021-04-03T00:00:05.202+08:00","2442.94","700.37","121.31","0","6.59","1.52",,"2.87","4.83","4.67",,
"2021-04-03T00:10:04.000+08:00","2543.4","767.93","109.24","0","6.25","0.47","74","14.55","21.09","20.38","1005.9","26.11"
"2021-04-03T00:10:04.146+08:00","2564.38","735.94","114.38","0","7.74","2.42",,"3.15","5.43","4.75",,
"2021-04-03T00:20:04.000+08:00","2580.98","787.53","125.45","0","9.69","0.18","75","15.04","22.44","21.93","1005.82","26.11"
"2021-04-03T00:20:04.630+08:00","2535.17","708.59","121.48","0.11","7.37","1.11",,"3","5.33","5.04",,
"2021-04-03T00:30:03.000+08:00","2653.28","807.13","116.96","0.2","9.37","1.24","75","15.19","23.37","22.44","1005.8","26.11"
"2021-04-03T00:30:04.063+08:00","2720.36","781.05","133.68","0","8.25","1.39",,"3.55","5.91","5.66",,
"2021-04-03T00:40:03.000+08:00","2719.58","827.74","116","0","8.7","1.42","75","16.06","23.23","22.06","1005.58","26.11"
"2021-04-03T00:40:03.368+08:00","2868.16","819.78","145.38","0","7.93","2.95",,"3.8","6.38","5.73",,
"2021-04-03T00:50:03.000+08:00","2827.5","856.33","137.07","0","9.74","1.96","76","15.94","25.04","23.57","1005.56","26.11"
"2021-04-03T00:50:03.487+08:00","2927.2","830.09","136.32","0","6.86","0.68",,"3.75","6.09","5.79",,
"2021-04-03T01:00:04.000+08:00","3207.5","974.59","161.26","0","10.04","1.02","76","18.52","29.09","28.2","1005.48","26.11"
"2021-04-03T01:00:04.948+08:00","3067.47","868.93","142.98","0","10.11","1.67",,"4","6.62","6.4",,
"2021-04-03T01:10:03.000+08:00","3454.25","1046.47","168.36","0","12.53","2.35","76","19.75","31.73","29.42","1005.54","26.11"
"2021-04-03T01:10:03.818+08:00","3545.9","1002.37","156.65","0.33","15.03","3.83",,"4.67","7.98","7.12",,
"2021-04-03T01:20:03.000+08:00","3926.94","1184.94","193.52","0","13.72","2.43","76","21.56","36.93","32.85","1005.33","26.11"
"2021-04-03T01:20:04.006+08:00","3947.11","1114.23","194.44","1.05","10.49","3.75",,"5.42","9","8.23",,
"2021-04-03T01:30:04.000+08:00","3839.67","1164.58","196.55","0","11.45","2","75","21.49","35.27","31.87","1005.1","26.67"
"2021-04-03T01:30:04.412+08:00","4004.53","1153.78","184.79","0.14","10.38","2",,"5.78","9.14","8.81",,
"2021-04-03T01:40:03.000+08:00","3348.11","1018.65","154.4","0","8.71","0.78","74","19.55","29.04","28.25","1004.94","26.67"
"2021-04-03T01:40:04.103+08:00","3460.2","981.42","168.51","0","10.84","4.51",,"4.73","7.89","7.16",,
"2021-04-03T01:50:05.000+08:00","3062.09","924.62","141.21","0.25","7.34","1.73","74","17.62","26.04","24.75","1004.62","26.67"
"2021-04-03T01:50:05.170+08:00","3095.89","887.96","144.79","0","11.07","1.32",,"3.91","6.57","6.11",,
"2021-04-03T02:00:08.000+08:00","3097.7","926.47","128.83","0","8.64","1.91","74","17.77","26.11","24.74","1004.47","26.67"
"2021-04-03T02:00:08.915+08:00","3286.07","935.97","146.31","0.44","10.17","2.14",,"4.36","7.15","6.51",,
"2021-04-03T02:10:04.000+08:00","3486.6","1042","154.73","0","9.38","1.47","73","19.82","29.93","28.44","1004.45","26.67"
"2021-04-03T02:10:04.931+08:00","3663.26","1046.39","168.51","0.32","11.05","2.18",,"5.11","8.16","7.65",,
"2021-04-03T02:20:03.000+08:00","3631.02","1095.7","169.5","0","10.89","0.95","73","20.3","32.11","30.21","1004.4","26.67"
"2021-04-03T02:20:04.046+08:00","3653.11","1042.39","174.72","0.37","11.44","2.44",,"5.11","8.35","7.57",,
"2021-04-03T02:30:05.000+08:00","3658.64","1104.74","187.13","0","9.55","1.43","73","20.42","32.83","30.62","1004.41","26.67"
"2021-04-03T02:30:06.031+08:00","3689.61","1065.52","185.63","0.37","13.15","1.85",,"4.98","8.54","8.09",,
"2021-04-03T02:40:03.000+08:00","3453.67","1048.07","149.67","0.26","12.74","1.85","73","19.83","30.19","28.65","1004.35","26.67"
"2021-04-03T02:40:03.934+08:00","3557.89","1014.75","171.86","0.36","11.36","1.14",,"4.64","7.89","7.41",,
"2021-04-03T02:50:03.000+08:00","3090.49","933.69","136.53","0.24","10.14","2.24","73","17.96","27.47","25.73","1004.38","26.67"
"2021-04-03T02:50:03.640+08:00","3191.42","920.63","148.53","0.42","8.28","2.04",,"4.58","7.25","6.75",,
"2021-04-03T03:00:07.000+08:00","2702.89","806.33","121.37","0","8.11","0.81","73","15.15","22.98","22.17","1004.13","26.67"
"2021-04-03T03:00:07.772+08:00","2789.35","798.73","125.49","0","6.44","0.95",,"3.58","5.89","5.4",,
"2021-04-03T03:10:03.000+08:00","2710.5","818.61","118.26","0","7.61","1.39","72","15.56","22.81","21.59","1003.81","26.67"
"2021-04-03T03:10:03.520+08:00","2677.77","755.8","114.54","0","5.89","1.07",,"3.04","5.11","4.89",,
"2021-04-03T03:20:03.000+08:00","2953.13","896.66","151.25","0.04","10.38","1.72","72","16.83","26.26","25.11","1003.69","26.11"
"2021-04-03T03:20:03.906+08:00","2902.25","821","123.16","0","7.05","0.65",,"3.75","5.58","5.44",,
"2021-04-03T03:30:03.000+08:00","2947.71","888.96","123.25","0.22","10.33","1.16","72","17.08","25.55","24.29","1003.71","26.11"
"2021-04-03T03:30:03.708+08:00","2916.91","836.93","123","0","5.61","0.79",,"3.41","5.55","5.32",,
"2021-04-03T03:40:04.000+08:00","2929.62","883.85","127.08","0.08","7.33","0.58","72","16.98","24.87","24.25","1003.72","26.11"
"2021-04-03T03:40:04.503+08:00","3164.73","916.85","143.02","0.36","10.65","2.65",,"4.36","7.25","6.6",,
"2021-04-03T03:50:03.000+08:00","3021.85","916.11","145.77","0.17","9.92","1.53","72","17.7","26.66","25.26","1003.75","26.67"
"2021-04-03T03:50:03.530+08:00","3000.17","856.91","143.78","0","6.41","0.85",,"3.78","6.31","6.02",,
"2021-04-03T04:00:05.000+08:00","2907.78","880.63","124.37","0","3.93","1.07","73","16.96","23.63","22.78","1003.83","26.67"
"2021-04-03T04:00:05.947+08:00","2935.64","819.56","130.33","0.22","7.31","2.04",,"3.78","6.11","5.73",,
"2021-04-03T04:10:03.000+08:00","2878.7","873.6","124.38","0.04","8.68","2.49","72","16.92","24.72","23.15","1003.81","26.11"
"2021-04-03T04:10:04.044+08:00","2878.61","825.22","127.56","0.44","7.44","1.7",,"3.91","6.15","5.76",,
"2021-04-03T04:20:04.000+08:00","2723.78","819.11","121.48","0.19","9.15","1.54","72","15.7","23.48","22.61","1003.8","26.67"
"2021-04-03T04:20:04.148+08:00","2586.6","742.42","124.8","0.47","8.07","1.93",,"3.18","5.55","5",,
"2021-04-03T04:30:03.000+08:00","2731.55","818.79","121.93","0","7.98","0.23","73","15.5","22.38","22.14","1003.79","26.11"
"2021-04-03T04:30:03.696+08:00","2737.3","776.38","117.4","0.38","5.58","1.25",,"3.53","5.38","5.11",,
"2021-04-03T04:40:03.000+08:00","2915.09","867.79","138.61","0.18","8.46","1.91","73","16.79","25.23","23.73","1003.98","26.11"
"2021-04-03T04:40:03.417+08:00","2797.47","808.55","142.42","0.34","10.38","3.74",,"3.79","6.64","5.85",,
"2021-04-03T04:50:03.000+08:00","3024.58","917","129.65","0.08","4.96","1.17","73","17.73","25.46","24.65","1004.02","26.11"
"2021-04-03T04:50:03.463+08:00","3077.11","872.63","141.65","0.35","9.44","2.04",,"3.98","6.84","6.37",,
"2021-04-03T05:00:05.000+08:00","3047.94","921.06","144.59","0","7.28","1.15","73","17.87","26.35","25.07","1004.04","26.67"
"2021-04-03T05:00:06.144+08:00","3099.61","895.91","140.85","0.44","9.19","2.67",,"4.19","7.07","6.44",,
"2021-04-03T05:10:06.000+08:00","3205.36","964.26","151.77","0.23","9.17","1.23","73","18.28","27.87","26.7","1004.03","26.67"
"2021-04-03T05:10:06.267+08:00","3042.49","861.91","133.09","1.38","8.95","3.05",,"3.96","6.56","5.75",,
"2021-04-03T05:20:03.000+08:00","2874.49","867.4","129.78","0","7.27","0.51","73","17.15","24.51","23.91","1004.27","26.67"
"2021-04-03T05:20:04.024+08:00","2888.39","833.09","147.13","0","10.52","1.22",,"3.46","6.54","6.26",,
"2021-04-03T05:30:03.000+08:00","2997.79","908.19","135.43","0","9.28","1.04","73","17.25","25.92","24.79","1004.28","26.11"
"2021-04-03T05:30:03.480+08:00","2909.95","842.45","120.87","0.15","9.56","1.67",,"3.64","5.87","5.56",,
"2021-04-03T05:40:03.000+08:00","2806.62","851.08","129.23","0","6.58","0.88","74","16.21","24.19","23.54","1004.51","26.11"
"2021-04-03T05:40:03.163+08:00","2890.79","826.14","131.93","0","6.28","2.32",,"3.6","5.84","5.4",,
"2021-04-03T05:50:04.000+08:00","2819.29","854.55","147.42","0","11.76","0.95","74","16.2","25.64","24.96","1004.61","26.11"
"2021-04-03T05:50:04.704+08:00","2810.14","819.54","139.11","0","10.82","2.64",,"3.95","6.59","6",,
"2021-04-03T06:00:04.000+08:00","2730.81","829.98","130.65","0","8.54","0.56","73","16.1","23.46","23.04","1004.7","26.11"
"2021-04-03T06:00:04.791+08:00","2780.44","785.68","123.69","0.37","7.69","2.17",,"3.61","5.64","5.27",,
"2021-04-03T06:10:03.000+08:00","2366.04","711.58","96.79","0","4.77","0.58","72","13.92","19.3","18.75","1004.89","26.11"
"2021-04-03T06:10:03.506+08:00","2291.24","661.58","99.93","0","2.4","0.84",,"2.69","4.38","4.11",,
"2021-04-03T06:20:03.000+08:00","2291.21","697.96","103.6","0","5.38","1.43","72","13.36","19.25","18.47","1005.01","26.11"
"2021-04-03T06:20:03.602+08:00","2367.16","672.6","118.63","0.98","6.67","1.33",,"2.68","4.88","4.54",,
"2021-04-03T06:30:04.000+08:00","2124.98","635.53","98.22","0","7.02","0.87","71","12.13","18.09","17.47","1005.3","26.11"
"2021-04-03T06:30:04.269+08:00","2109.11","603.25","101.36","0.53","8.38","1.25",,"2.62","4.32","4.04",,
