"time","purpleair.0.3_um_count","purpleair.0.5_um_count","purpleair.1.0_um_count","purpleair.10.0_um_count","purpleair.2.5_um_count","purpleair.5.0_um_count","purpleair.humidity","purpleair.pm1.0","purpleair.pm10.0","purpleair.pm2.5","purpleair.pressure","purpleair.temperature"
"2021-04-19T05:40:03.364+08:00","4452.75","1344.46","249.73","0.6","13.9","1.29",,"22.17","39.71","34.79",,
"2021-04-19T05:50:03.000+08:00","5204.78","1534.56","297.64","1.45","21.04","3.69","70","24.73","47.42","38.98","1007.32","26.67"
"2021-04-19T05:50:03.803+08:00","4520.56","1363.74","281.78","1.94","20.02","4.15",,"22.83","43.5","36.37",,
"2021-04-19T06:00:04.000+08:00","5193.81","1515.79","262.85","1.71","19.56","3.4","70","25","46.15","38.04","1007.41","26.11"
"2021-04-19T06:00:04.173+08:00","4369.42","1330.32","270.08","1.62","14.96","2.98",,"22.38","41.62","35.34",,
"2021-04-19T06:10:03.000+08:00","4774.5","1399.36","266.68","1.46","15.96","4.02","70","23.1","43.66","36.22","1007.54","26.11"
"2021-04-19T06:10:03.962+08:00","4411.3","1339.36","255.7","1.25","11.98","1.7",,"22.51","40.42","35.09",,
"2021-04-19T06:20:03.000+08:00","5250.94","1546.33","283.85","2.65","22.48","4.89","71","24.87","48.04","39.39","1007.6","26.11"
"2021-04-19T06:20:04.045+08:00","4652.07","1406.16","271.13","2.47","17.51","3.18",,"23.05","44.07","36.76",,
"2021-04-19T06:30:03.000+08:00","5163.59","1508.68","281.54","1.29","19.41","3.11","71","24.39","46.66","38.66","1007.74","26.11"
"2021-04-19T06:30:03.391+08:00","4484.45","1360.86","282.37","0.76","15.02","1.78",,"22.71","42.51","36.49",,
"2021-04-19T06:40:03.000+08:00","4984.85","1453.4","259.33","2.25","17.18","3.73","71","23.62","44.56","37.05","1007.75","26.11"
"2021-04-19T06:40:03.907+08:00","4320.06","1319.47","241.06","1.71","12.86","3.25",,"22.59","40.55","34.65",,
"2021-04-19T06:50:03.000+08:00","5088.51","1477.02","258.06","1.06","22.26","4.08","71","24.36","45.74","38.04","1007.93","26.11"
"2021-04-19T06:50:04.027+08:00","4388.89","1343.5","252.48","2.19","13.33","2.48",,"22.54","41.15","35.04",,
"2021-04-19T07:00:04.000+08:00","4847.82","1420.67","282.35","1.35","20.14","3.02","71","23.24","45.1","37.84","1008.19","26.11"
"2021-04-19T07:00:04.582+08:00","4372.7","1323.83","253.25","1.17","15.96","2.47",,"22.7","41.34","35.51",,
"2021-04-19T07:10:03.000+08:00","5260.09","1543.56","274.29","1.95","16.13","3.51","71","25","46.36","38.51","1008.25","26.11"
"2021-04-19T07:10:03.216+08:00","4558.29","1385.91","248.82","1.18","14.66","1.84",,"22.98","41.7","35.8",,
"2021-04-19T07:20:02.000+08:00","5191.12","1515.29","279.27","2.75","20.27","5.66","71","24.68","47.14","38.23","1008.65","26.11"
"2021-04-19T07:20:03.018+08:00","4598.65","1397.35","280.27","0.92","20.4","2.71",,"22.98","43.65","36.85",,
"2021-04-19T07:30:04.000+08:00","5284.56","1556.78","279.5","2.09","22.31","3.35","72","25.17","46.81","38.72","1008.7","26.11"
"2021-04-19T07:30:04.191+08:00","4644","1408.78","271.31","0.73","15.95","1.44",,"23.33","42.89","36.98",,
"2021-04-19T07:40:02.000+08:00","5513.21","1584.74","286.47","1.7","20.26","4.49","72","25.34","47.57","38.98","1008.87","26.11"
"2021-04-19T07:40:03.028+08:00","4812","1453.71","268.47","0.89","17.04","2.07",,"23.71","43.8","37.22",,
"2021-04-19T07:50:03.000+08:00","5631.85","1643.32","296.36","1.34","20.6","3.94","71","26.06","48.81","40.09","1008.97","26.67"
"2021-04-19T07:50:04.006+08:00","4931.89","1496.38","295.66","0.77","17.68","2.74",,"24.62","45.89","38.64",,
"2021-04-19T08:00:04.000+08:00","6186.46","1814.15","321.96","2.71","27.46","5.79","71","27.46","52.54","42.42","1009","26.67"
"2021-04-19T08:00:05.015+08:00","5501.78","1670.8","309.44","1.63","24.52","4.72",,"26.48","49.63","41.02",,
"2021-04-19T08:10:03.000+08:00","5064.42","1470.44","271.22","2.4","22.46","4.4","67","23.56","45.74","37.62","1009.09","26.67"
"2021-04-19T08:10:03.866+08:00","4661.54","1412.85","259.65","1.42","17.35","3.62",,"23","43.69","36.44",,
"2021-04-19T08:20:03.000+08:00","5427.76","1590.02","296.43","0.9","20.02","3.55","66","25.25","48.18","40.04","1009.28","27.22"
"2021-04-19T08:20:03.610+08:00","4802.09","1454.66","279.61","1.23","16.95","2.82",,"23.38","44.43","37.52",,
"2021-04-19T08:30:03.000+08:00","5010.27","1460.09","244.35","1.45","21.25","2.67","65","23.87","43.87","36.96","1009.33","27.22"
"2021-04-19T08:30:03.386+08:00","4667.83","1404.06","247.4","1.42","16.87","2.87",,"23.43","42.77","36.19",,
"2021-04-19T08:40:02.000+08:00","5772.06","1687.81","301.72","1.22","16.39","3.22","69","26.59","48.57","40.3","1009.45","27.22"
"2021-04-19T08:40:02.813+08:00","4934.83","1491.22","271.52","1.15","17.94","3.43",,"23.78","44.94","37.61",,
"2021-04-19T08:50:03.000+08:00","5156.09","1497.29","246.43","1","17.12","2.64","67","24.41","43.86","37.09","1009.61","27.22"
"2021-04-19T08:50:03.292+08:00","4526.78","1367.69","235.67","1.11","11.45","2.35",,"22.93","40.49","34.71",,
"2021-04-19T09:00:04.000+08:00","5087.24","1469.15","244.09","0.73","17.82","3.65","67","23.96","44.22","36.76","1009.6","27.22"
"2021-04-19T09:00:04.296+08:00","4404.06","1332.13","228.56","0.69","13.52","1.15",,"22.31","39.22","34.44",,
"2021-04-19T09:10:03.000+08:00","4988.73","1456.14","233.2","1.07","13.55","2.32","67","24.05","42.93","36.57","1009.57","27.78"
"2021-04-19T09:10:03.695+08:00","4311.4","1310.37","230.81","0.38","11.85","1.42",,"22.75","38.96","34.4",,
"2021-04-19T09:20:03.000+08:00","4387.39","1280.57","216.28","0.5","11.76","1.41","65","22.24","37.69","33.67","1009.82","27.78"
"2021-04-19T09:20:03.753+08:00","3807.42","1145.44","199.56","0.74","6","1.3",,"20.32","32.58","30.46",,
"2021-04-19T09:30:02.000+08:00","4394.04","1266.78","206.88","0.82","10.76","1.36","66","22.08","36.68","32.98","1009.95","27.78"
"2021-04-19T09:30:03.081+08:00","3803.11","1145.39","186.48","0.65","7.54","1.26",,"20.74","32.15","30.54",,
"2021-04-19T09:40:03.000+08:00","3528.68","1018.98","160.08","0","7.83","0.62","63","18.91","27.85","27.19","1010.14","27.78"
"2021-04-19T09:40:03.753+08:00","3182.36","952.7","155.25","0","6.02","0.61",,"18.32","26.82","26.12",,
"2021-04-19T09:50:03.000+08:00","3283.7","951.94","148.09","0.3","6.94","1.13","62","17.43","26.66","25.79","1010.25","28.33"
"2021-04-19T09:50:03.608+08:00","3034.64","914.95","148.36","1.25","8.38","2.04",,"16.98","26.53","24.87",,
"2021-04-19T10:00:04.000+08:00","3324","963.27","155.16","0.31","6.93","1.2","61","17.65","26.95","25.85","1010.11","28.33"
"2021-04-19T10:00:04.132+08:00","3026.52","913.55","133.18","0.41","4.96","0.59",,"17.12","24.96","24.54",,
"2021-04-19T10:10:03.000+08:00","3122.49","894.62","151.25","0.57","7.87","0.98","61","16.81","25.62","24.77","1010.34","28.33"
"2021-04-19T10:10:03.846+08:00","2686.5","813.26","132.04","0.5","5.24","1.07",,"15.02","22.5","21.63",,
"2021-04-19T10:20:03.000+08:00","3270.76","961.02","150.78","0.64","7.05","2.25","59","17.98","27.29","25.6","1010.63","28.33"
"2021-04-19T10:20:03.625+08:00","2750.53","832.49","130.28","0.07","4.74","0.46",,"14.96","22.19","21.86",,
"2021-04-19T10:30:03.000+08:00","2436.71","701.73","115.45","0.24","5.24","0.53","58","12.93","19.47","18.89","1010.6","27.78"
"2021-04-19T10:30:03.809+08:00","2117.79","631.45","107.5","0.36","4.11","0.84",,"11.25","17.23","16.61",,
"2021-04-19T10:40:03.000+08:00","1156.37","341.56","58.26","0","3.93","1.58","61","5.51","9.53","8.61","1010.37","27.22"
"2021-04-19T10:40:03.587+08:00","1027.18","308.71","42.71","0","2.11","0",,"4.77","7.21","7.21",,
"2021-04-19T10:50:03.000+08:00","1167.05","340.78","47.44","0.31","2.2","1.13","63","5.53","8.67","7.82","1010.84","26.67"
"2021-04-19T10:50:03.123+08:00","1062.8","322.89","48.48","0","2.7","0.32",,"4.86","8.07","7.82",,
"2021-04-19T11:00:04.000+08:00","916.75","261.44","34.29","0.69","2.02","1.02","62","4.07","6.15","5.38","1010.54","26.67"
"2021-04-19T11:00:04.213+08:00","765.71","226","36.73","0.8","3.45","0.8",,"3.04","6.09","5.33",,
"2021-04-19T11:10:03.000+08:00","1015.88","291.56","43.68","1.14","3.2","1.8","62","4.46","8.15","6.73","1010.48","26.67"
"2021-04-19T11:10:03.687+08:00","891.93","265.24","35.73","0","2.73","0",,"4.09","6.16","6.15",,
"2021-04-19T11:20:03.000+08:00","957.72","276.86","37.76","0.43","2.83","1.03","62","3.95","6.83","5.93","1010.35","26.67"
"2021-04-19T11:20:03.621+08:00","809.56","232.11","29.44","0.22","2.93","0.56",,"3.07","5.33","4.81",,
"2021-04-19T11:30:04.000+08:00","588.93","165.91","15.25","0.16","1.56","0.16","59","2.24","2.96","2.82","1010.57","26.67"
"2021-04-19T11:30:04.108+08:00","438.21","125.93","11.91","0.16","0.75","0.16",,"1.02","1.77","1.68",,
"2021-04-19T11:40:03.000+08:00","539","152.33","16.11","0.65","1.31","0.65","61","1.78","3.07","2.63","1010.59","26.67"
"2021-04-19T11:40:03.817+08:00","456.42","130.14","9.04","0.09","0.32","0.09",,"1.4","2","1.91",,
"2021-04-19T11:50:03.000+08:00","679.5","189.89","18.19","0.26","0.74","0.35","60","2.48","3.57","3.24","1010.4","26.67"
"2021-04-19T11:50:03.302+08:00","567","165.34","14.31","0.19","1.12","0.19",,"1.95","3.02","2.88",,
"2021-04-19T12:00:04.000+08:00","1061.63","291.89","42.21","0","2.33","0.19","63","4.53","7","6.79","1010.21","26.67"
"2021-04-19T12:00:04.560+08:00","914.44","276","39.31","0.31","3.02","0.94",,"4.09","6.76","6.02",,
"2021-04-19T12:10:03.000+08:00","1498.61","432.8","55.96","0.57","3.28","1.24","64","7.63","10.94","9.93","1010.2","27.22"
"2021-04-19T12:10:03.530+08:00","1365.96","405.93","52.29","0","3.79","0.45",,"6.57","10.09","9.68",,
"2021-04-19T12:20:03.000+08:00","1852.42","524.35","58.2","0.07","1.91","0.27","62","9.2","12.27","12.05","1010.2","27.22"
"2021-04-19T12:20:03.643+08:00","1638","479.35","54.42","0.58","3.57","0.85",,"8.02","11.48","10.88",,
"2021-04-19T12:30:03.000+08:00","1324.75","379.91","51.87","0.2","2.71","1.02","61","6.27","9.25","8.49","1009.94","27.22"
"2021-04-19T12:30:03.798+08:00","1232.4","367.78","41.13","0","1.84","0.44",,"6.15","8.4","8.04",,
"2021-04-19T12:40:03.000+08:00","1669.34","469.54","53.02","0","1.61","0.52","61","8.59","11.11","10.75","1009.49","27.78"
"2021-04-19T12:40:03.944+08:00","1477.22","437.85","50.22","0.22","3.22","1.31",,"7.31","10.59","9.81",,
"2021-04-19T12:50:03.000+08:00","1483.86","417.64","47.33","0.45","2.86","0.45","60","7.41","10.28","9.83","1009.25","27.78"
"2021-04-19T12:50:03.385+08:00","1295.11","385.33","50.19","0.28","1.69","0.61",,"6.59","9.06","8.69",,
"2021-04-19T13:00:04.000+08:00","1665","469.87","57.33","0.2","3.19","0.91","59","8.09","11.43","10.93","1008.96","27.78"
"2021-04-19T13:00:04.800+08:00","1447.25","432.19","46.7","0.25","2.81","0.62",,"7.19","10.04","9.58",,
"2021-04-19T13:10:03.000+08:00","2063.89","582.36","72.91","0","3","0.54","57","10.54","14.38","13.91","1008.68","28.33"
"2021-04-19T13:10:03.565+08:00","1889.89","560.87","62.36","0.18","1.27","0.33",,"10.04","13","12.64",,
"2021-04-19T13:20:04.000+08:00","1596.37","447.95","58.25","0.23","3.19","0.84","55","7.7","11.16","10.74","1008.46","28.89"
"2021-04-19T13:20:04.132+08:00","1373.62","409.67","53.6","0","1.71","0.84",,"6.55","9.75","9.27",,
"2021-04-19T13:30:03.000+08:00","1918.82","541.05","68.82","0.32","3.11","1.07","57","9.68","13.68","13.04","1008.09","29.44"
"2021-04-19T13:30:03.491+08:00","1626.68","487.89","57.81","0","1.6","0",,"8.44","11.33","11.33",,
"2021-04-19T13:40:03.000+08:00","1890.56","541.41","77.24","0.7","5.89","1.43","57","9.87","14.72","13.39","1007.75","30"
"2021-04-19T13:40:03.624+08:00","1733.37","517.65","73.65","0.46","4.77","1.26",,"9.02","13.84","12.95",,
"2021-04-19T13:50:03.000+08:00","2123.6","618.32","75.19","0.23","5.53","1.74","56","11.06","15.91","14.87","1007.45","30"
"2021-04-19T13:50:03.392+08:00","1896.64","561.02","68.2","0.39","2.75","0.39",,"9.66","13.29","13.07",,
"2021-04-19T14:00:04.000+08:00","2328.41","664.9","88.66","0.41","6.58","1.1","54","11.75","17.61","16.69","1007.26","30.56"
"2021-04-19T14:00:04.432+08:00","2170.75","641.58","90.51","0.28","3.21","0.38",,"11.43","16.3","16.09",,
"2021-04-19T14:10:03.000+08:00","2238.76","645.65","88.76","0.24","5.95","1.51","55","11.87","17.55","16.45","1007.13","30.56"
"2021-04-19T14:10:03.237+08:00","1904.53","571.98","90.49","0.56","4.75","1.14",,"10.35","15.47","14.74",,
"2021-04-19T14:20:03.000+08:00","2137.5","602.62","79.12","0.38","3.52","0.62","54","11.29","15.6","15.08","1007.08","31.11"
"2021-04-19T14:20:03.466+08:00","1824","548.18","76.42","0.21","2.53","0.39",,"9.67","13.51","13.21",,
"2021-04-19T14:30:03.000+08:00","1780.25","516.82","75.42","0","4.04","0.36","52","9.44","13.67","13.49","1006.83","31.11"
"2021-04-19T14:30:03.901+08:00","1510.61","457.52","64.54","0","1.3","0.2",,"8.14","10.89","10.75",,
"2021-04-19T14:40:03.000+08:00","1850.22","527.02","65.09","0.05","4.12","0.83","51","9.45","13.12","12.55","1006.81","31.67"
"2021-04-19T14:40:03.905+08:00","1625.84","485.33","58.47","0.65","3","0.65",,"8.53","12.02","11.47",,
"2021-04-19T14:50:03.000+08:00","1921.84","560.21","65.51","0.25","2.53","0.42","51","10.25","13.84","13.56","1006.81","31.67"
"2021-04-19T14:50:03.806+08:00","1643.66","486.7","56.25","0.23","2.7","0.47",,"8.58","11.77","11.49",,
"2021-04-19T15:00:04.000+08:00","1882.85","531.2","71.96","0.18","4.04","0.56","50","9.45","13.67","13.15","1006.77","31.67"
"2021-04-19T15:00:04.223+08:00","1703.42","509.23","65.14","0","1.77","0",,"9.16","12.14","12.11",,
"2021-04-19T15:10:03.000+08:00","1783.89","523.37","66.19","0.58","3.47","0.77","50","9.61","13.25","12.74","1006.59","31.67"
"2021-04-19T15:10:03.560+08:00","1641.57","488.43","74.68","0.36","2.68","0.36",,"8.43","12.3","12.02",,
"2021-04-19T15:20:03.000+08:00","2102.42","596.81","95.56","0.18","4.96","0.47","50","10.84","16.28","15.95","1006.39","31.67"
"2021-04-19T15:20:03.821+08:00","1886.56","559.09","77.11","0","2.45","0.49",,"9.87","14","13.64",,
"2021-04-19T15:30:03.000+08:00","2251.21","645.63","92.95","0.18","3.74","1.42","49","11.74","16.96","16.04","1006.22","31.67"
"2021-04-19T15:30:03.431+08:00","1931.48","572.15","79.92","0","2.42","0",,"10.52","14.35","14.35",,
"2021-04-19T15:40:03.000+08:00","2117.94","609.35","87.7","0.59","4.91","1.09","50","11","16.46","15.35","1006.04","31.11"
"2021-04-19T15:40:03.441+08:00","1907.89","569.76","92.96","0.36","6.16","0.6",,"9.91","15.8","15.38",,
"2021-04-19T15:50:03.000+08:00","2205.89","625.18","90.91","0.23","5.75","1.81","52","11.44","17.07","15.79","1005.85","31.11"
"2021-04-19T15:50:04.116+08:00","1977.68","601.32","98.42","0.12","3.84","0.51",,"10.58","15.93","15.54",,
"2021-04-19T16:00:03.000+08:00","2079.88","588.19","82.33","0.45","2.74","0.69","50","10.88","15.29","14.74","1005.81","30.56"
"2021-04-19T16:00:03.888+08:00","1682.94","506.48","58.57","0.33","2.94","1.09",,"8.93","12.54","11.85",,
"2021-04-19T16:10:03.000+08:00","1874.41","535.75","78.77","0.09","3.89","0.25","52","9.38","13.59","13.34","1005.76","30.56"
"2021-04-19T16:10:04.057+08:00","1580.05","466.05","62.23","0.37","1.82","0.46",,"8.04","11.33","10.89",,
"2021-04-19T16:20:03.000+08:00","2540.45","721.93","91.62","0.95","5.58","2.2","54","13.49","19.56","18.04","1005.67","30.56"
"2021-04-19T16:20:03.555+08:00","2224.61","677","100.89","0.5","2.77","0.88",,"12.43","17.68","17.12",,
"2021-04-19T16:30:03.000+08:00","2533.02","727.64","95.02","0.48","3.77","1.41","53","13.55","18.8","17.86","1005.55","30.56"
"2021-04-19T16:30:03.589+08:00","2142.28","648.19","91.59","0.39","3.91","0.56",,"11.98","16.67","16.11",,
"2021-04-19T16:40:03.000+08:00","2379.2","690","99.86","1","4.46","1.19","52","12.47","18.25","17.24","1005.35","30.56"
"2021-04-19T16:40:03.547+08:00","2153.28","650.85","91.67","0.24","2.89","0.24",,"11.8","16.72","16.63",,
"2021-04-19T16:50:02.000+08:00","2097.31","619.64","97.83","0.59","5.34","1.51","51","11.15","17.25","16.07","1005.27","30.56"
"2021-04-19T16:50:03.071+08:00","2106.91","623.92","109.47","0.17","3.49","0.51",,"10.89","16.6","16.23",,
"2021-04-19T17:00:04.000+08:00","2521.53","726.93","104.96","0.49","6.44","0.91","53","13.27","20.07","19.15","1005.17","30"
"2021-04-19T17:00:04.616+08:00","2152.53","648.9","113.73","0.36","4.88","0.51",,"11.73","17.95","17.42",,
"2021-04-19T17:10:03.000+08:00","2545.47","736.89","107.42","0.47","5.12","1.37","54","13.74","20.42","19.25","1005.04","30"
"2021-04-19T17:10:03.501+08:00","2294.53","699.35","105.4","0.67","5.46","0.67",,"12.96","18.81","18.23",,
"2021-04-19T17:20:03.000+08:00","2472.05","707.66","111.93","1.03","6.53","1.22","54","13.05","20.34","19.22","1004.88","30"
"2021-04-19T17:20:03.602+08:00","2307.79","703.43","107.51","0.25","5.28","0.89",,"13.17","19.34","18.6",,
"2021-04-19T17:40:03.000+08:00","2711.11","789.82","124.81","0.42","4.72","1.58","57","14.51","22","20.93","1004.95","29.44"
"2021-04-19T17:40:03.688+08:00","2368.58","713.02","108.56","0.61","4","1.28",,"13.37","19.12","18.04",,
"2021-04-19T17:50:02.000+08:00","2748.55","789.22","115.02","0.25","6.25","1.02","57","14.4","20.93","20.27","1005.08","29.44"
"2021-04-19T17:50:03.081+08:00","2407.4","719.43","124.59","0.33","4.66","0.66",,"12.84","19.98","19.43",,
"2021-04-19T18:00:04.000+08:00","2472.98","715.52","107.17","0.69","5.19","1","56","13.29","19.26","18.57","1005.06","28.89"
"2021-04-19T18:00:04.697+08:00","2298.17","691.24","112.96","0.41","6.93","1.04",,"12.54","19.22","18.3",,
"2021-04-19T18:10:03.000+08:00","2739.78","788.1","118.33","0.43","5.93","1.26","57","14.78","21.62","20.76","1005","28.89"
"2021-04-19T18:10:03.117+08:00","2623.63","785.95","141.44","0.44","3.98","1.07",,"14.25","21.88","21.14",,
"2021-04-19T18:20:03.000+08:00","2959.56","854.89","140.98","0.07","7.48","0.93","56","16.06","24.19","23.5","1005.05","28.89"
"2021-04-19T18:20:03.516+08:00","2606.73","785.44","130.91","0.07","5.55","0.56",,"14.49","21.84","21.35",,
"2021-04-19T18:30:03.000+08:00","3614.33","1045.44","176.43","0.78","10.24","1.3","57","19.22","30.46","28.87","1005.22","28.89"
"2021-04-19T18:30:04.108+08:00","3320.56","995.72","172.15","0.44","6.76","1.07",,"18.67","28.35","27.5",,
"2021-04-19T18:40:03.000+08:00","3410.68","1001.49","184.4","1.14","10.37","1.72","57","18.51","31.04","29.12","1005.25","28.89"
"2021-04-19T18:40:03.316+08:00","3052.47","930.67","172.11","0.51","7.61","1.3",,"17.11","27.18","26.33",,
"2021-04-19T18:50:03.000+08:00","3625.66","1048.02","162.34","0.64","9.98","1.81","57","19.78","30.28","28.84","1005.22","28.89"
"2021-04-19T18:50:03.632+08:00","3011.22","900.87","155.7","0.54","6.37","1.5",,"16.67","25.63","24.7",,
"2021-04-19T19:00:04.000+08:00","3538.5","1029.71","174.39","0.96","9.77","1.68","58","19.16","30.41","28.84","1005.34","28.33"
"2021-04-19T19:00:04.560+08:00","3114.52","930.07","156.72","0.07","7.81","0.31",,"17.45","26.22","25.88",,
"2021-04-19T19:10:03.000+08:00","3642.75","1057.27","174.29","1.09","8.71","2.57","58","19.36","31.79","29.21","1005.44","28.33"
"2021-04-19T19:10:03.260+08:00","3337.45","999.93","156.82","0.5","4.86","0.66",,"18.43","27.02","26.61",,
"2021-04-19T19:20:03.000+08:00","3403.66","989.84","163.29","0.48","10.91","1.3","58","18.45","28.34","27.14","1005.45","28.33"
"2021-04-19T19:20:04.107+08:00","3028.25","912.94","159.25","0.13","5.77","0.6",,"17.23","25.43","24.92",,
"2021-04-19T19:30:03.000+08:00","3321.92","962.64","140.58","0.93","7.93","2.29","58","18.37","27","25.02","1005.65","28.33"
"2021-04-19T19:30:03.511+08:00","2908.39","875.29","150.07","0.46","6.45","0.98",,"15.98","24.75","24.11",,
"2021-04-19T19:40:03.000+08:00","3326.05","964.75","154.72","0.51","6.75","0.61","58","18.04","27.35","26.65","1005.75","28.33"
"2021-04-19T19:40:03.235+08:00","2922.91","876.75","131.5","0.38","4.59","0.79",,"16.38","23.07","22.46",,
"2021-04-19T19:50:03.000+08:00","3543.87","1028.62","177.67","1.15","9.24","2.33","59","19.29","30.29","28.29","1005.98","28.33"
"2021-04-19T19:50:03.349+08:00","3073.97","927.79","157.21","1.14","8.33","1.31",,"17.16","26.74","25.69",,
"2021-04-19T20:00:03.000+08:00","3584.22","1038.31","180.33","0.55","10.71","2.07","59","19.48","31.22","29.09","1006.2","27.78"
"2021-04-19T20:00:03.995+08:00","3206.61","970.3","160.15","0.04","8.31","0.98",,"18.56","27.59","27.02",,
"2021-04-19T20:10:03.000+08:00","3513.27","1024.4","174.91","0.2","8","0.8","59","19.36","29.18","28.35","1006.35","27.78"
"2021-04-19T20:10:03.992+08:00","3105.16","941.46","172.88","0.32","7.67","1.07",,"17.95","27.75","26.79",,
"2021-04-19T20:20:03.000+08:00","3491","1007.83","175.81","1","13.13","2.61","58","18.72","31.22","28.69","1006.02","27.78"
"2021-04-19T20:20:03.805+08:00","3154.81","965.45","176.21","0.62","7.95","2.28",,"17.93","28.84","27.12",,
"2021-04-19T20:30:03.000+08:00","4149.76","1208","216.76","0.84","13.8","2.53","59","21.36","37.15","32.6","1006.53","27.78"
"2021-04-19T20:30:03.708+08:00","3514.84","1061.54","196","0.84","9.88","2.33",,"19.54","32.12","30.14",,
"2021-04-19T20:40:03.000+08:00","3957.88","1148.24","180.97","0.62","13.69","2.69","59","20.79","33.59","30.69","1006.62","27.78"
"2021-04-19T20:40:04.009+08:00","3454.88","1048.32","186.43","0.98","8.73","1.46",,"19.32","30.95","29.57",,
"2021-04-19T20:50:03.000+08:00","3907.12","1145.71","202.02","1.23","11.79","1.89","60","20.39","34.7","31.05","1006.82","27.78"
"2021-04-19T20:50:03.887+08:00","3621.4","1095.4","196.64","0.53","8.51","1.42",,"19.7","31.81","29.94",,
"2021-04-19T21:00:04.000+08:00","4178.15","1214.51","207.38","1.21","15.08","2.98","60","21.42","37.36","32.68","1007.02","27.78"
"2021-04-19T21:00:04.732+08:00","3488.74","1051.19","191.23","0.96","8.63","1.44",,"18.88","31.49","29.75",,
"2021-04-19T21:10:02.000+08:00","4182.59","1225.2","221.89","0.86","10.36","1.55","60","21.27","36.73","32.79","1007.17","27.78"
"2021-04-19T21:10:03.101+08:00","3686.63","1117.33","215.09","0.81","7.54","1.44",,"20.11","32.75","30.49",,
"2021-04-19T21:20:03.000+08:00","4270.03","1239.02","222.76","0.72","14.55","1.66","61","21.64","37.71","33.45","1007.32","27.78"
"2021-04-19T21:20:03.470+08:00","3843.05","1155.59","195.71","0.73","6.71","1.04",,"20.8","32.86","30.98",,
"2021-04-19T21:30:03.000+08:00","4363.18","1259.39","213.38","1.18","11.48","2.23","61","21.75","37.7","32.91","1007.42","27.78"
"2021-04-19T21:30:03.900+08:00","3819.74","1161","225.85","0.53","10.79","0.92",,"20.28","34.26","31.72",,
"2021-04-19T21:40:02.000+08:00","4216.29","1225.21","216","0.18","16.45","1.75","61","21.3","37.68","33.5","1007.54","27.78"
"2021-04-19T21:40:02.947+08:00","3629.84","1086.89","198.79","0.66","8.16","0.75",,"20.07","31.7","30.34",,
"2021-04-19T21:50:03.000+08:00","3986.95","1136.53","207.55","1.13","10.75","2.16","61","20.29","34.25","31.16","1007.68","27.78"
"2021-04-19T21:50:03.649+08:00","3565.95","1076.18","193.16","0.68","8.42","1.75",,"19.72","31.86","29.91",,
"2021-04-19T22:00:03.000+08:00","3865.44","1121.19","201.13","0.37","10.57","1.02","61","19.98","33.54","31.11","1007.05","27.22"
"2021-04-19T22:00:03.887+08:00","3205.81","973.25","187.28","0.38","9.09","1.26",,"17.87","29.19","28.04",,
"2021-04-19T22:10:03.000+08:00","4061.68","1182.68","211.38","0.52","10.93","1.54","61","21.09","34.68","32","1007.82","27.22"
"2021-04-19T22:10:03.120+08:00","3542.56","1071.81","200.67","0.61","12.07","2.87",,"19.43","33.24","30.54",,
"2021-04-19T22:20:03.000+08:00","4068.81","1179.06","202.37","0.69","11.79","2.65","62","20.87","35.85","32.15","1007.76","27.22"
"2021-04-19T22:20:03.667+08:00","3511.12","1060.71","192.04","0.75","12.29","1.86",,"19.34","32.34","30.27",,
"2021-04-19T22:30:04.000+08:00","3952.81","1144.04","189.21","1.51","12.94","2.3","62","20.42","34.28","30.89","1007.96","27.22"
"2021-04-19T22:30:04.459+08:00","3608.95","1095.68","205.86","0.93","12.18","1.89",,"19.59","33.48","30.89",,
"2021-04-19T22:40:03.000+08:00","4075.98","1195.96","200.3","0.88","15.7","2.57","63","21.52","36.48","32.14","1007.84","27.22"
"2021-04-19T22:40:03.786+08:00","3760.34","1131.86","210.38","0.57","11.02","1.62",,"20.22","34.16","31.47",,
"2021-04-19T22:50:03.000+08:00","4374.17","1274.43","230.77","0.77","16.77","3","64","22.08","39.87","34.3","1007.88","27.22"
"2021-04-19T22:50:03.759+08:00","3680.18","1113.13","205.38","1.02","10.44","1.6",,"20.16","33.44","31.04",,
"2021-04-19T23:00:04.000+08:00","4209.12","1231.92","217.17","0.48","12.1","1.44","64","21.73","37.52","33.58","1007.91","27.22"
"2021-04-19T23:00:04.115+08:00","3582","1080.38","218.66","1.34","10.17","1.76",,"19.34","33.41","30.9",,
"2021-04-19T23:10:03.000+08:00","4158.51","1205.77","201.08","1.08","15.85","3.77","63","21.36","36.79","32.09","1007.97","27.22"
"2021-04-19T23:10:03.207+08:00","3689.68","1118.46","212.96","0.3","12.54","1.73",,"19.8","33.84","31.21",,
"2021-04-19T23:20:03.000+08:00","4134.49","1203.4","208.76","1.62","11.2","3.07","64","20.85","36.27","32.07","1008.09","27.22"
"2021-04-19T23:20:03.342+08:00","3921.11","1185.87","212.22","0.31","9.98","1.56",,"20.85","34.63","31.85",,
"2021-04-19T23:30:03.000+08:00","4297.04","1243.05","227.35","1.75","12.67","2.55","64","21.62","38.16","33.07","1008.28","27.22"
"2021-04-19T23:30:03.994+08:00","3803.13","1142.78","204.98","0.91","11.4","1.64",,"20.62","34.4","31.65",,
"2021-04-19T23:40:03.000+08:00","4332.96","1266.07","237.88","1.09","15.61","2.8","64","21.89","39.57","34.09","1008.27","27.22"
